trajectory,family,run_index,role,model,state_representation,propagation,gamma_mode,region_basis,stage,field_excess_rel_l2,overall_rmse_K,overall_mae_K,overall_signed_error_K,overall_crps_K,top_1pct_rmse_K,top_1pct_mae_K,top_1pct_signed_error_K,top_1pct_crps_K,top_1pct_coverage_95,top_1pct_interval_width_95_K,peak_absolute_error_K,mean_posterior_sd_K
DiagonalScanPath_4,Diagonal,4,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.38378574644967633,0.5170237667987013,0.18712577186386095,0.05427551983945409,0.21318236518396572,4.449543702388459,3.06563806160878,-2.069716767978983,2.728530155994623,0.4230769230769231,2.6471433288148534,9.438819128083196,0.6579468150401352
DiagonalScanPath_4,Diagonal,4,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.380679937430459,0.512839721161447,0.16470166568255187,0.0678591684148069,0.22029333405311444,4.4853643232621225,3.119080430444134,-2.120068571760977,2.6666174872669046,0.5384615384615384,4.40480702363253,9.47735141067568,0.7249147979130349
DiagonalScanPath_4,Diagonal,4,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.38083018639626165,0.5130421317172729,0.18822959989609345,0.059679127716206905,0.212699412633451,4.344922671044344,2.929183471556288,-1.8193374597304166,2.5410230575732102,0.5384615384615384,4.0177335103828336,9.984211552448755,0.6656761481098267
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.4276506615366275,0.5761171641912864,0.18043737816396255,-0.019191500678018197,0.24544557803227293,4.642972918293281,3.2801257390513503,-1.9336211845277573,2.944194549018547,0.46153846153846156,2.7608296408302695,10.196252396285047,0.7159318740849122
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.42664214171348114,0.5747585188463826,0.1879383166207338,-0.03273739745831347,0.23414575974806678,4.606679311509785,3.2249485626766203,-1.8818573600690998,2.882740863696604,0.4230769230769231,2.6748570929482716,10.157283240946356,0.6579345787425942
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.4276506615366275,0.5761171641912864,0.18043737816396255,-0.019191500678018197,0.6769948493304921,4.642972918293281,3.2801257390513503,-1.9336211845277573,2.809494090427128,0.5,4.498254081101589,10.196252396285047,2.6904741918476778
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.48479770535392835,0.6531038165856469,0.3532600714995452,-0.031853959595918246,0.5591538686174482,4.534982796743533,3.099979429054247,-1.638621460834265,2.726614059136559,0.5,3.643889287328783,10.684150028950171,2.0860226655621075
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.424198306479207,0.5714662629198706,0.1801115163032432,-0.019915502795854086,0.2451355485301091,4.589717280778584,3.252513557695811,-1.9995313960005467,2.9181053187686725,0.46153846153846156,2.7608296408302695,9.191617926750212,0.7159318740849122
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.42320638441917446,0.5701299775455622,0.18761245476001442,-0.03346139957614939,0.23383376941185133,4.5533206784754,3.1973363813210804,-1.9477675715418894,2.8564630162943043,0.46153846153846156,2.6748570929482716,9.15264877141152,0.6579345787425942
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.424198306479207,0.5714662629198706,0.1801115163032432,-0.019915502795854086,0.6766910905217057,4.589717280778584,3.252513557695811,-1.9995313960005467,2.7839250921325966,0.5,4.498254081101589,9.191617926750212,2.6904741918476778
DiagonalScanPath_4,Diagonal,4,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.48139119497291627,0.6485146757821575,0.3529342096388259,-0.03257796171375414,0.5588417516674146,4.473670834625188,3.0723672476987054,-1.7045316723070523,2.700293841441371,0.5,3.643889287328783,9.679515559415336,2.0860226655621075
DiagonalScanPath_4,Diagonal,4,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.532472101854665,0.7173292243468433,0.030165570596098482,0.02845575364642614,0.19234058440289215,7.03438619299144,2.716612128051279,2.715644591368597,2.561568270811105,0.7692307692307693,2.7608296408302695,22.031158826205797,0.7159318740849122
DiagonalScanPath_4,Diagonal,4,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5360223833435304,0.7221120489450713,0.07933596561004365,0.03644406999439729,0.18357419721763552,7.037286985078768,2.733648111291678,2.733648111291678,2.580923647251614,0.7692307692307693,2.713182320541998,22.037839362502268,0.6580762437621138
DiagonalScanPath_4,Diagonal,4,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.37458610051823654,0.5046303008175174,0.023227232609687745,0.006570087019261885,0.18538149612416777,4.937684269649832,1.9848180177336128,0.7232624144612819,1.8527232442499628,0.8461538461538461,2.7608296408302673,9.843437810213459,0.7159318740849122
DiagonalScanPath_4,Diagonal,4,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3797703308933258,0.5116143286019685,0.07245967420565945,0.014558403367233085,0.1765784495119416,4.943082389083277,2.0023798213628456,0.741265934384363,1.8615137952107166,0.8461538461538461,2.713182320541998,9.85011834650993,0.6580762437621138
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.3837209916282345,0.5314246454330299,0.1632784152773384,0.05657726036385699,0.21998269858432723,4.765679890401054,3.237328595256046,-2.5674114805915385,2.863730878159166,0.2692307692307692,2.722364451102587,1.8490463542470366,0.7159318740849034
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.38700415208852684,0.5359715751595145,0.18985275822447434,0.03528413743197084,0.21233315525981783,4.746075611644233,3.2095564488833563,-2.5376044584179147,2.8425331931652194,0.34615384615384615,2.6994737058077103,1.8349379917599435,0.6587276723720318
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.3837209916282345,0.5314246454330299,0.1632784152773384,0.05657726036385699,0.21934561089322696,4.765679890401054,3.237328595256046,-2.5674114805915385,2.765487204902355,0.6153846153846154,3.7072043411340543,1.8490463542470366,0.7232337463321288
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.38594961139908396,0.5345111158043881,0.19011780227619873,0.036901057435749514,0.21131615456198466,4.719721222810216,3.1599992276906486,-2.481408693929443,2.7480309484382346,0.5769230769230769,3.559984005540641,1.7729493078282417,0.6653069718259097
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3841482851542713,0.5320164147537709,0.16341652186297026,0.0560529879389581,0.2201251115517972,4.772465282702894,3.2532299632826844,-2.6152258781548006,2.879186460666154,0.2692307692307692,2.722364451102587,2.4366050921458964,0.7159318740849034
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.38741931705596283,0.5365465473409418,0.1899908648101062,0.03475986500707197,0.21247346307733753,4.752763121873361,3.2254578169099943,-2.585418855981177,2.857719479481988,0.34615384615384615,2.6994737058077103,2.42249672965886,0.6587276723720318
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3841482851542713,0.5320164147537709,0.16341652186297026,0.0560529879389581,0.21948274606695012,4.772465282702894,3.2532299632826844,-2.6152258781548006,2.7803829502798054,0.6153846153846154,3.7072043411340543,2.4366050921458964,0.7232337463321288
DiagonalScanPath_5,Diagonal,5,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3863329985490742,0.5350420781043203,0.19025590886183055,0.03637678501085066,0.21145644163517885,4.725961222951082,3.175900595717285,-2.5292230914926983,2.7632236882754686,0.5769230769230769,3.559984005540641,2.3605080457270446,0.6653069718259097
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.4149766474199874,0.5747113724020919,0.17650746059280717,-0.040736827322830925,0.23938840157449282,4.8076315304018955,3.264902703034297,-2.5482865715134437,2.8916074174879824,0.2692307692307692,2.722364451102587,1.8559129535911438,0.7159318740849034
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.4131120874054987,0.5721290973475434,0.18413278001438724,-0.06183276582267378,0.2277477175701871,4.786723537761098,3.234625264120325,-2.5160502939357476,2.879754514384931,0.3076923076923077,2.723873374357512,1.8418545799225399,0.6586986461478114
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.4149766474199874,0.5747113724020919,0.17650746059280717,-0.040736827322830925,0.6680414666284455,4.8076315304018955,3.264902703034297,-2.5482865715134437,2.784097870974919,0.6153846153846154,3.7815805222017262,1.8559129535911438,2.6657058560038798
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.4993230471523422,0.6915247773219522,0.3962022714097981,-0.0735270503762325,0.5660237928122507,4.764839431066771,3.1946259996440594,-2.4566644625688263,2.7505630096895137,0.5769230769230769,3.505313920716396,1.6997151360692442,2.106023363535031
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.4153760275245479,0.5752644837384263,0.17669940883514765,-0.041465490405814945,0.23957429918938777,4.815570157285692,3.2870033119919198,-2.614741690426458,2.9131260026286396,0.2692307692307692,2.722364451102587,2.672534887262657,0.7159318740849034
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.41350219423740026,0.5726693659003389,0.18432472825672766,-0.0625614289056578,0.22793290912936606,4.794523105242413,3.25672587307795,-2.5825054128487555,2.901205182396901,0.3076923076923077,2.723873374357512,2.658476513594053,0.6586986461478114
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.4153760275245479,0.5752644837384263,0.17669940883514765,-0.041465490405814945,0.668223870228773,4.815570157285692,3.2870033119919198,-2.614741690426458,2.8051194329753484,0.6153846153846154,3.7815805222017262,2.672534887262657,2.6657058560038798
DiagonalScanPath_5,Diagonal,5,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4995384682628678,0.6918231193198556,0.3963942196521386,-0.07425571345921646,0.5662056777066906,4.770649446125553,3.216726608601684,-2.5231195814818386,2.7715545719917265,0.5769230769230769,3.505313920716396,2.516337069740757,2.106023363535031
DiagonalScanPath_5,Diagonal,5,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.5480252038763992,0.7589735928248086,0.03195337937259447,0.030153580915295602,0.19426426896502022,7.439393281348895,2.8577830232981727,2.8501940710812925,2.711593943666578,0.7692307692307693,2.722364451102587,32.984165379992476,0.7159318740849034
DiagonalScanPath_5,Diagonal,5,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5518496400756872,0.7642701486440868,0.09020209085535849,0.03473232159054445,0.1859841598924043,7.443804694123724,2.873127626322044,2.8676887351713733,2.721336195822263,0.7692307692307693,2.6381282443385143,32.99138916922237,0.6583558727874522
