shape,shape_label,observation_seed,lengthscale,lengthscale_y,angle_degrees,unsat_neg_log_marginal_likelihood,kernel
laser_path,moving-laser path,6,1.75,0.28,0.0,1547.9054469257705,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.28,15.0,1599.7472350993755,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.28,35.0,1681.5742297436746,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.28,55.0,1698.6261597623172,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,-55.0,1630.5843401988946,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,-35.0,1591.1568614271134,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,-15.0,1549.8464639838373,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,0.0,1529.0190668571463,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,15.0,1551.428061876137,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,35.0,1607.632756880471,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.42,55.0,1642.7382392779953,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,-55.0,1574.9499826032009,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,-35.0,1544.1404027862138,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,-15.0,1513.6378957822283,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,0.0,1509.4566225369215,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,15.0,1519.1569733869349,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,35.0,1553.4529151347376,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.65,55.0,1590.9339004357173,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,-55.0,1547.3114703295307,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,-35.0,1526.7490160674574,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,-15.0,1510.3746488974941,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,0.0,1502.5607287735365,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,15.0,1508.0441262172537,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,35.0,1531.2169259978032,anisotropic_tuned
laser_path,moving-laser path,6,1.75,0.9,55.0,1553.1247501849236,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,-55.0,1960.0064586255612,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,-35.0,1959.2894590074975,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,-15.0,1916.8194170653933,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,0.0,1842.6540648022697,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,15.0,1916.8078163432865,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,35.0,1958.947277386198,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.18,55.0,1959.7888659703867,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,-55.0,1902.1684484593939,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,-35.0,1900.2477551581123,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,-15.0,1859.2559373729955,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,0.0,1831.4801171035188,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,15.0,1859.0192873529454,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,35.0,1899.8956436385397,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.28,55.0,1902.4151279457674,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,-55.0,1798.836579627594,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,-35.0,1796.2228034443488,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,-15.0,1785.5558329485962,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,0.0,1781.1216815096718,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,15.0,1785.2651039141779,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,35.0,1796.0058249775366,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.42,55.0,1798.8930328613014,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,-55.0,1684.90452007468,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,-35.0,1694.0768814321073,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,-15.0,1700.6109160953074,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,0.0,1701.2940307474596,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,15.0,1698.5549348851946,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,35.0,1690.7825407168712,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.65,55.0,1682.0085620228974,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,-55.0,1640.076089048955,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,-35.0,1670.128033167296,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,-15.0,1679.0818691023233,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,0.0,1677.9056835815468,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,15.0,1675.0450955330516,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,35.0,1660.6668566374542,anisotropic_tuned
laser_path,moving-laser path,7,0.55,0.9,55.0,1629.2331553094655,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,-55.0,1916.071165367929,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,-35.0,1914.657105206344,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,-15.0,1859.1930252131174,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,0.0,1729.0726656782467,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,15.0,1859.1817474840577,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,35.0,1914.1470536125457,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.18,55.0,1915.7016530395576,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,-55.0,1843.1421941170188,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,-35.0,1828.1628704424206,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,-15.0,1768.2826119331962,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,0.0,1720.8342369833927,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,15.0,1767.422477950879,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,35.0,1827.970359272007,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.28,55.0,1848.8604369006061,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,-55.0,1739.0299353229248,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,-35.0,1715.0577567519667,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,-15.0,1693.6974588400421,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,0.0,1683.681299279739,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,15.0,1693.073003997401,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,35.0,1716.302823375951,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.42,55.0,1747.980287236388,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,-55.0,1645.4794066430404,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,-35.0,1636.6307657574534,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,-15.0,1629.0229070401847,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,0.0,1627.0864878522198,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,15.0,1629.5665361627248,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,35.0,1638.2762612081092,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.65,55.0,1647.4658060176816,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,-55.0,1605.4431608196546,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,-35.0,1614.6209096248358,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,-15.0,1620.0586076808063,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,0.0,1620.8840985073052,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,15.0,1618.6936479001597,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,35.0,1611.6034776169804,anisotropic_tuned
laser_path,moving-laser path,7,0.75,0.9,55.0,1601.9976656212639,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,-55.0,1862.8545633640692,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,-35.0,1864.4878856266696,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,-15.0,1808.3547048816176,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,0.0,1652.3529726914344,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,15.0,1808.0588477896017,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,35.0,1868.346938638345,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.18,55.0,1864.1960910361358,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,-55.0,1801.2861269698428,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,-35.0,1761.7019035858098,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,-15.0,1700.7866841254067,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,0.0,1645.7955264699508,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,15.0,1701.243919549007,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,35.0,1772.4863426700558,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.28,55.0,1815.2203871574761,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,-55.0,1714.1817310682254,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,-35.0,1663.6629129139615,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,-15.0,1627.921684793192,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,0.0,1615.8915231701458,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,15.0,1628.814598033097,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,35.0,1679.0100637533774,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.42,55.0,1727.7291141011738,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,-55.0,1627.3061425608353,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,-35.0,1603.9371049229376,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,-15.0,1579.21636025831,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,0.0,1572.873942907554,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,15.0,1583.520967460694,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,35.0,1612.3357341563405,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.65,55.0,1634.222788226472,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,-55.0,1590.2725611760707,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,-35.0,1584.2259488883678,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,-15.0,1580.0333157588548,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,0.0,1579.5115964253118,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,15.0,1581.4414757655659,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,35.0,1586.5933713221007,anisotropic_tuned
laser_path,moving-laser path,7,1.0,0.9,55.0,1592.2644083182313,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,-55.0,1805.7003083044551,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,-35.0,1826.4748387459886,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,-15.0,1761.4214696861977,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,0.0,1594.902064259249,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,15.0,1759.7643394520173,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,35.0,1838.4673219421352,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.18,55.0,1816.442371205288,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,-55.0,1776.820108954224,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,-35.0,1738.1283877852075,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,-15.0,1649.7789729470583,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,0.0,1589.756473562988,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,15.0,1648.3685729224326,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,35.0,1763.336365943915,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.28,55.0,1799.4952016640132,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,-55.0,1712.7663336916326,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,-35.0,1654.0553579744442,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,-15.0,1577.959153987767,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,0.0,1566.1205255090713,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,15.0,1582.9481480484064,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,35.0,1674.9103967727756,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.42,55.0,1723.0872837035627,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,-55.0,1637.590166087598,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,-35.0,1600.755725172256,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,-15.0,1552.6559482737325,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,0.0,1538.3767357048696,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,15.0,1561.4233924632895,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,35.0,1613.1046647736298,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.65,55.0,1644.905014433566,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,-55.0,1608.4197214616247,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,-35.0,1587.473332689709,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,-15.0,1567.4569529825258,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,0.0,1561.620945442064,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,15.0,1569.4182225499071,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,35.0,1590.2971883192154,anisotropic_tuned
laser_path,moving-laser path,7,1.35,0.9,55.0,1613.222209957632,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,-55.0,1769.910033736417,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,-35.0,1798.0140722398992,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,-15.0,1721.5101995380319,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,0.0,1553.3070153572903,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,15.0,1718.7486091546502,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,35.0,1814.3162710844927,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.18,55.0,1791.0289751329642,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,-55.0,1772.6393294277823,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,-35.0,1735.1110474121178,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,-15.0,1618.8169316772423,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,0.0,1548.550715620227,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,15.0,1615.0606498521483,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,35.0,1761.491864016355,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.28,55.0,1806.5226636019947,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,-55.0,1724.2624511272115,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,-35.0,1662.0884389485814,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,-15.0,1557.3480414774685,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,0.0,1528.6693661173026,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,15.0,1564.1076079404556,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,35.0,1684.2816301671287,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.42,55.0,1744.8658055190645,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,-55.0,1659.9044412430057,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,-35.0,1614.733187408459,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,-15.0,1550.6274268169313,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,0.0,1513.3781017557144,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,15.0,1552.0292993310318,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,35.0,1622.1256406263242,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.65,55.0,1678.0333301231444,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,-55.0,1636.0715235903585,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,-35.0,1602.7045246009639,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,-15.0,1567.7805791726414,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,0.0,1545.9371283128203,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,15.0,1560.4909233042076,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,35.0,1601.627789512927,anisotropic_tuned
laser_path,moving-laser path,7,1.75,0.9,55.0,1649.6317350654394,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,-55.0,1960.0131967217217,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,-35.0,1959.6833965277547,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,-15.0,1917.439400331682,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,0.0,1844.4884166639813,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,15.0,1917.452737483215,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,35.0,1959.301475897993,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.18,55.0,1959.5726487467055,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,-55.0,1902.1291351391146,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,-35.0,1900.8921591720532,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,-15.0,1860.165539528965,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,0.0,1834.1701733802993,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,15.0,1860.1975721943736,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,35.0,1900.6512620931035,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.28,55.0,1901.7468048363849,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,-55.0,1800.7711875313516,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,-35.0,1798.4794887300782,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,-15.0,1789.597076385082,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,0.0,1786.4694841424125,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,15.0,1789.9660055473419,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,35.0,1799.190686655445,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.42,55.0,1801.2280978950962,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,-55.0,1693.4914788505534,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,-35.0,1700.3180128716235,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,-15.0,1704.3063527739491,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,0.0,1704.3381870316348,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,15.0,1702.1574952851092,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,35.0,1696.24553907065,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.65,55.0,1689.3266852164707,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,-55.0,1640.6715853283172,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,-35.0,1662.6368570153995,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,-15.0,1673.7111218424252,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,0.0,1674.6220232270425,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,15.0,1669.5012786289135,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,35.0,1653.5583593380306,anisotropic_tuned
laser_path,moving-laser path,8,0.55,0.9,55.0,1634.978566675376,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,-55.0,1915.8385802533317,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,-35.0,1915.226283099742,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,-15.0,1860.840852080231,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,0.0,1736.8044971300496,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,15.0,1860.6480551781056,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,35.0,1914.4599680878064,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.18,55.0,1914.980163688192,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,-55.0,1833.4554508151605,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,-35.0,1829.4687533633105,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,-15.0,1771.1690807330333,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,0.0,1728.773744410622,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,15.0,1770.891905778085,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,35.0,1828.5369566754885,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.28,55.0,1832.7049577736434,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,-55.0,1732.760130422556,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,-35.0,1717.4682729247565,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,-15.0,1699.0175864141456,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,0.0,1692.3661801092658,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,15.0,1699.1121092719818,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,35.0,1718.5904376229037,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.42,55.0,1733.4072624183054,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,-55.0,1648.4680290189172,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,-35.0,1643.2263520390998,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,-15.0,1638.6818311596749,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,0.0,1637.7260600038394,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,15.0,1639.7113871997894,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,35.0,1645.4344826968654,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.65,55.0,1651.167850286879,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,-55.0,1608.7122846292586,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,-35.0,1617.6674282012968,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,-15.0,1624.2993366849923,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,0.0,1626.222548007756,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,15.0,1624.5371467679288,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,35.0,1617.6850097087595,anisotropic_tuned
laser_path,moving-laser path,8,0.75,0.9,55.0,1609.5657481671356,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,-55.0,1863.9974125183007,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,-35.0,1861.9573813568777,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,-15.0,1811.6220640888127,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,0.0,1661.9617625830028,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,15.0,1811.1325892209097,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,35.0,1862.484498646299,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.18,55.0,1863.1719774288958,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,-55.0,1780.2023495599033,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,-35.0,1766.1374757323624,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,-15.0,1710.5229178593854,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,0.0,1655.9043861442292,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,15.0,1708.9462059283396,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,35.0,1770.2859302086422,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.28,55.0,1781.6559112712043,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,-55.0,1693.6311282408851,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,-35.0,1669.0261326332097,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,-15.0,1637.7123781247215,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,0.0,1628.3304173623596,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,15.0,1634.8916897941463,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,35.0,1673.431786477784,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.42,55.0,1700.971096940049,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,-55.0,1630.219415022506,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,-35.0,1612.4812786941884,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,-15.0,1596.6381143541043,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,0.0,1587.71571368982,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,15.0,1593.8624520929861,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,35.0,1616.3246959689836,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.65,55.0,1635.1207283771278,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,-55.0,1604.3191427552429,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,-35.0,1597.1563255300703,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,-15.0,1592.1247284874294,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,0.0,1591.1668337555557,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,15.0,1592.8269637956678,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,35.0,1598.1049838623512,anisotropic_tuned
laser_path,moving-laser path,8,1.0,0.9,55.0,1604.7109635429874,anisotropic_tuned
laser_path,moving-laser path,8,1.35,0.18,-55.0,1813.4503345845064,anisotropic_tuned
laser_path,moving-laser path,8,1.35,0.18,-35.0,1816.3995030567548,anisotropic_tuned
laser_path,moving-laser path,8,1.35,0.18,-15.0,1764.753499279017,anisotropic_tuned
