method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
discard saturated,0.03689582224275538,0.05548437573759274,1302.3172913701162,1179.8765907029474,122.44070066716881,0.36206896551724155,-0.1206896551724137,1179.8765907029474,87.76998257877214,1007.847424848554,1351.9057565573407,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,8
censored Laplace,0.035465539564517576,0.04889505778204949,1302.3172913701162,1190.859767611813,111.4575237583033,0.36206896551724155,-0.1206896551724137,1190.859767611813,86.06603886456972,1022.1703314372562,1359.5492037863696,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,8
censored sampled,0.03433211980298696,0.043252222165373,1302.3172913701162,1204.936596536802,97.38069483331424,0.36206896551724155,-0.1206896551724137,1202.4835141078413,85.44702947713014,1035.9983430745206,1362.312549134494,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,8
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,8
exact clipped,0.09529684362791466,0.23263819240473158,1302.3172913701162,886.7600896375556,415.55720173256066,0.36206896551724155,-0.1206896551724137,886.7600896375556,9.066211475902028,868.9903151447876,904.5298641303235,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.2492527882402238,1.2492527882402238,808.9584790988589,unsat_mll_tuned,8
discard saturated,0.06432026926269092,0.15285197489916996,1302.3172913701162,1016.7278071064487,285.5894842636675,0.36206896551724155,-0.1206896551724137,1016.7278071064487,19.049198705901542,979.3913776428817,1054.0642365700157,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.2492527882402238,1.2492527882402238,808.9584790988589,unsat_mll_tuned,8
censored Laplace,0.061865985222587266,0.1459771459881129,1302.3172913701162,1027.72085238016,274.59643898995614,0.36206896551724155,-0.1206896551724137,1027.72085238016,17.788729728360494,992.8549421125736,1062.5867626477466,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.2492527882402238,1.2492527882402238,808.9584790988589,unsat_mll_tuned,8
censored sampled,0.062192587150901826,0.1467299196438299,1302.3172913701162,1026.479905659044,275.8373857110721,0.36206896551724155,-0.1206896551724137,1026.479905659044,15.63364169661323,997.3220892572658,1057.4694763777597,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.2492527882402238,1.2492527882402238,808.9584790988589,unsat_mll_tuned,8
oracle true,0.02811180814492552,0.04545222498994643,1302.3172913701162,1206.1767446733306,96.14054669678558,0.36206896551724155,-0.1206896551724137,1206.1767446733306,9.066211475902028,1188.4069701805627,1223.9465191660986,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.2492527882402238,1.2492527882402238,808.9584790988589,unsat_mll_tuned,8
exact clipped,0.10384085004376864,0.2511536122758118,1302.3172913701162,834.6169913076868,467.7003000624294,0.36206896551724155,-0.1206896551724137,798.6267328270754,15.146832796686091,768.9389405455707,828.3145251085801,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,9
discard saturated,0.03613715908736764,0.0575147000155723,1302.3172913701162,1262.7591689962824,39.55812237383384,0.36206896551724155,-0.1206896551724137,1262.7591689962824,99.0121700469418,1068.6953157042765,1456.8230222882883,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,9
censored Laplace,0.03627991021084045,0.05753812148406958,1302.3172913701162,1274.6709167081985,27.646374661917662,0.36206896551724155,-0.1206896551724137,1274.6709167081985,94.09739986875194,1090.2400129654447,1459.1018204509523,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,9
censored sampled,0.035841838279921344,0.05507180228860046,1302.3172913701162,1292.0484084567893,10.268882913326934,0.36206896551724155,-0.1206896551724137,1292.0484084567893,91.52423578662065,1105.7371452223106,1456.25169697604,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,9
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,9
exact clipped,0.09563854274735212,0.23341791527629982,1302.3172913701162,883.5286417672818,418.7886496028344,0.36206896551724155,-0.1206896551724137,883.5286417672818,8.700004239288134,866.4766334582771,900.5806500762865,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3100268267353106,1.3100268267353106,808.9584790988589,unsat_mll_tuned,9
discard saturated,0.07443009854073716,0.17961835215892522,1302.3172913701162,968.6059172353365,333.7113741347797,0.36206896551724155,-0.1206896551724137,968.6059172353365,19.180866603266644,931.0114186929338,1006.2004157777392,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3100268267353106,1.3100268267353106,808.9584790988589,unsat_mll_tuned,9
censored Laplace,0.06719582409754501,0.15994663362182407,1302.3172913701162,1001.0978940933501,301.21939727676613,0.36206896551724155,-0.1206896551724137,1001.0978940933501,16.283124815670423,969.182969454636,1033.012818732064,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3100268267353106,1.3100268267353106,808.9584790988589,unsat_mll_tuned,9
censored sampled,0.0680414695929922,0.16175117310005754,1302.3172913701162,997.8286160369577,304.48867533315854,0.36206896551724155,-0.1206896551724137,997.8286160369577,15.170776612977555,966.8866889779049,1028.0432321696726,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3100268267353106,1.3100268267353106,808.9584790988589,unsat_mll_tuned,9
oracle true,0.032509121502851734,0.0523258003851542,1302.3172913701162,1190.5077850171024,111.80950635301383,0.36206896551724155,-0.1206896551724137,1190.5077850171024,8.700004239288134,1173.4557767080976,1207.5597933261072,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3100268267353106,1.3100268267353106,808.9584790988589,unsat_mll_tuned,9
exact clipped,0.10384445482045462,0.2522513546400962,1302.3172913701162,826.111360285266,476.20593108485025,0.36206896551724155,-0.1206896551724137,802.3020504542386,15.146832796686091,772.6142581727339,831.9898427357433,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,10
discard saturated,0.04804681116327851,0.1011406862754435,1302.3172913701162,1105.814775550377,196.5025158197393,0.36206896551724155,-0.1206896551724137,1105.814775550377,99.0121700469418,911.750922258371,1299.8786288423828,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,10
censored Laplace,0.036438004526086,0.06285071489999566,1302.3172913701162,1223.872784983958,78.44450638615831,0.36206896551724155,-0.1206896551724137,1223.872784983958,87.05540898142587,1053.2441833803632,1394.5013865875526,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,10
censored sampled,0.03644248233179213,0.06042881033632006,1302.3172913701162,1226.6870038956047,75.63028747451153,0.36206896551724155,-0.1206896551724137,1226.6870038956047,105.22795733894422,1009.2286797032931,1426.4987215332346,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,10
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,10
exact clipped,0.09844379436869034,0.23907643463718012,1302.3172913701162,879.0501961761023,423.2670951940139,0.36206896551724155,-0.1206896551724137,879.0501961761023,8.105974694970831,863.1624857739595,894.9379065782451,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.4219964113144417,1.4219964113144417,808.9584790988589,unsat_mll_tuned,10
discard saturated,0.08996502365356741,0.21779147459283252,1302.3172913701162,913.0319710525567,389.28532031755947,0.36206896551724155,-0.1206896551724137,913.0319710525567,16.38361986819773,880.9200761108892,945.1438659942243,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.4219964113144417,1.4219964113144417,808.9584790988589,unsat_mll_tuned,10
censored Laplace,0.08018167460768592,0.19163915990796115,1302.3172913701162,952.8865457973825,349.4307455727337,0.36206896551724155,-0.1206896551724137,952.8865457973825,13.284848743806915,926.8482422595209,978.9248493352441,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.4219964113144417,1.4219964113144417,808.9584790988589,unsat_mll_tuned,10
censored sampled,0.07866996576906027,0.18841948874940523,1302.3172913701162,959.8504698562281,342.46682151388814,0.36206896551724155,-0.1206896551724137,959.8504698562281,10.725421362487914,940.9544685853309,982.9641067085473,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.4219964113144417,1.4219964113144417,808.9584790988589,unsat_mll_tuned,10
oracle true,0.04071062102670717,0.0656392752049953,1302.3172913701162,1160.8463604014055,141.47093096871072,0.36206896551724155,-0.1206896551724137,1160.8463604014055,8.105974694970831,1144.9586499992627,1176.7340708035483,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.4219964113144417,1.4219964113144417,808.9584790988589,unsat_mll_tuned,10
exact clipped,0.10356270221678786,0.25149715257145405,1302.3172913701162,832.1590221239561,470.1582692461601,0.36206896551724155,-0.1206896551724137,796.3496676384751,15.146832796686091,766.6618753569704,826.0374599199798,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,11
discard saturated,0.038304230926615335,0.07177236705796639,1302.3172913701162,1153.269748702126,149.04754266799023,0.36206896551724155,-0.1206896551724137,1141.9866325870398,123.53910657401686,899.8499837019667,1384.123281472113,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,11
censored Laplace,0.030954084483032877,0.04299846549174535,1302.3172913701162,1223.0820177091978,79.23527366091844,0.36206896551724155,-0.1206896551724137,1211.535447155634,93.08140623455849,1029.0958909358994,1393.9750033753687,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,11
censored sampled,0.029916313848939037,0.03653521391145429,1302.3172913701162,1249.6141104560124,52.70318091410377,0.36206896551724155,-0.1206896551724137,1232.4715536356784,105.68788108331071,1033.867959027055,1454.509180692712,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,11
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,0.7,0.7,808.9584790988589,fixed_ell_0.70,11
exact clipped,0.09571261956263914,0.23295185681553182,1302.3172913701162,890.388483330042,411.92880804007416,0.36206896551724155,-0.1206896551724137,890.388483330042,8.411453780924324,873.9020339194303,906.8749327406538,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3621595456864328,1.3621595456864328,808.9584790988589,unsat_mll_tuned,11
discard saturated,0.07778540878912317,0.18695639112755924,1302.3172913701162,963.5218374575146,338.7954539126016,0.36206896551724155,-0.1206896551724137,963.5218374575146,18.647848298830713,926.9720547918064,1000.0716201232228,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3621595456864328,1.3621595456864328,808.9584790988589,unsat_mll_tuned,11
censored Laplace,0.07021420948261448,0.16629805237161346,1302.3172913701162,996.645906878507,305.67138449160916,0.36206896551724155,-0.1206896551724137,996.645906878507,15.113440547717301,967.0235634049811,1026.268250352033,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3621595456864328,1.3621595456864328,808.9584790988589,unsat_mll_tuned,11
censored sampled,0.06873986333248001,0.16184693668130293,1302.3172913701162,1004.948376949785,297.3689144203312,0.36206896551724155,-0.1206896551724137,1004.948376949785,14.890955770237891,975.0733679729013,1034.9342299391583,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3621595456864328,1.3621595456864328,808.9584790988589,unsat_mll_tuned,11
oracle true,0.03632054905205757,0.05842270338132707,1302.3172913701162,1176.796130303414,125.52116106670223,0.36206896551724155,-0.1206896551724137,1176.796130303414,8.411453780924324,1160.3096808928024,1193.2825797140256,False,axis_gaussian,axis Gaussian,17,289,10,0.03460207612456748,1.3621595456864328,1.3621595456864328,808.9584790988589,unsat_mll_tuned,11
exact clipped,0.10414016153861844,0.25224548593518487,1302.3172913701162,832.746584483028,469.57070688708825,0.36206896551724155,-0.1206896551724137,794.5981287234384,15.146832796686091,764.9103364419337,824.2859210049431,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,12
discard saturated,0.04874390913657708,0.10199395021510191,1302.3172913701162,1107.1776863778755,195.13960499224072,0.36206896551724155,-0.1206896551724137,1084.8280611880941,90.02135036328112,908.3862144760632,1261.2699079001252,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,12
censored Laplace,0.042766011488765875,0.08277905492997331,1302.3172913701162,1132.5983214089983,169.71896996111786,0.36206896551724155,-0.1206896551724137,1125.4097721164856,85.94620699983766,956.9552063968038,1293.8643378361674,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,12
censored sampled,0.041051322784423236,0.07691859884134566,1302.3172913701162,1144.740160768902,157.57713060121432,0.36206896551724155,-0.1206896551724137,1133.4539917950922,82.60154983281961,977.6197495255699,1296.592583784007,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,12
oracle true,0.0015770389686947316,0.0030837502102339744,1302.3172913701162,1296.622702100061,5.694589270055303,0.36206896551724155,-0.1206896551724137,1296.622702100061,15.146832796686091,1266.9349098185562,1326.3104943815656,True,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,0.7,0.7,808.9584790988589,fixed_ell_0.70,12
exact clipped,0.09611209139188538,0.2344800196015848,1302.3172913701162,887.6555599655024,414.66173140461376,0.36206896551724155,-0.1206896551724137,887.6555599655024,8.692930397743627,870.6174163859249,904.69370354508,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3112578781297075,1.3112578781297075,808.9584790988589,unsat_mll_tuned,12
discard saturated,0.07358502470431576,0.1766826775194812,1302.3172913701162,980.8119155506414,321.5053758194748,0.36206896551724155,-0.1206896551724137,980.8119155506414,17.305627495243037,946.892885659965,1014.7309454413178,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3112578781297075,1.3112578781297075,808.9584790988589,unsat_mll_tuned,12
censored Laplace,0.06913711560301651,0.16472295895759617,1302.3172913701162,998.9649259196492,303.352365450467,0.36206896551724155,-0.1206896551724137,998.9649259196492,15.850305730077075,967.8983266886981,1030.0315251506004,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3112578781297075,1.3112578781297075,808.9584790988589,unsat_mll_tuned,12
censored sampled,0.06824859629792475,0.16249776955908904,1302.3172913701162,1002.6257991434495,299.6914922266667,0.36206896551724155,-0.1206896551724137,1002.6257991434495,14.845390549247458,974.3068581049507,1029.0658364845833,False,axis_gaussian,axis Gaussian,17,289,9,0.031141868512110725,1.3112578781297075,1.3112578781297075,808.9584790988589,unsat_mll_tuned,12
